index,dx,dy,dz,Bx,By,Bz,Bmod,
1188.0,0.0,0.0,10.0,428.75000000000006,23.28,12.379999999999999,429.5599903389514,
1189.0,10.0,0.0,-100.0,427.39,22.560000000000002,10.62,428.1167482124473,
1190.0,0.0,0.0,10.0,427.78,23.05,11.12,428.54484631132823,
1191.0,0.0,0.0,10.0,428.01,23.43,11.25,428.7984229215401,
1192.0,0.0,0.0,10.0,428.04,23.62,11.25,428.8387908060557,
1193.0,0.0,0.0,10.0,428.13,23.700000000000003,11.04,428.9275795516068,
1194.0,0.0,0.0,10.0,428.17,23.82,11.05,428.9744092600397,
1195.0,0.0,0.0,10.0,428.24,23.89,11.01,429.0471416989047,
1196.0,0.0,0.0,10.0,428.32,23.85,11.01,429.12476623937704,
1197.0,0.0,0.0,10.0,428.28,23.97,11.13,429.0946238302223,
1198.0,0.0,0.0,10.0,428.08,24.08,11.21,428.90324888021075,
1199.0,0.0,0.0,10.0,427.58,24.16,11.99,428.4298333449714,
1200.0,10.0,0.0,-100.0,426.84,22.29,11.76,427.58335713635995,
1201.0,0.0,0.0,10.0,427.77000000000004,23.09,11.72,428.5530065231138,
1202.0,0.0,0.0,10.0,428.17,23.700000000000003,11.440000000000001,428.9779860319175,
1203.0,0.0,0.0,10.0,428.16,23.85,11.26,428.97155581693295,
1204.0,0.0,0.0,10.0,428.2,23.89,10.86,429.00339357632123,
1205.0,0.0,0.0,10.0,428.19000000000005,23.96,10.83,428.9965577950481,
1206.0,0.0,0.0,10.0,428.34999999999997,23.779999999999998,10.7,429.1429842138864,
1207.0,0.0,0.0,10.0,428.47999999999996,23.85,10.579999999999998,429.2736531631076,
1208.0,0.0,0.0,10.0,428.47999999999996,24.12,10.38,429.2838562070556,
1209.0,0.0,0.0,10.0,428.04,24.42,9.92,428.85077171435756,
1210.0,0.0,0.0,10.0,426.84,24.95,9.909999999999998,427.68340650532605,
1211.0,-100.0,10.0,-100.0,425.55999999999995,23.59,12.74,426.4036928780049,
1212.0,0.0,0.0,10.0,426.29,24.31,11.88,427.14783693704925,
1213.0,0.0,0.0,10.0,426.72,24.87,11.65,427.6028505517708,
1214.0,0.0,0.0,10.0,426.95,25.25,11.53,427.8513829590831,
1215.0,0.0,0.0,10.0,427.15000000000003,25.330000000000002,11.26,428.0485007566316,
1216.0,0.0,0.0,10.0,427.22,25.52,11.219999999999999,428.1285872258474,
1217.0,0.0,0.0,10.0,427.22999999999996,25.59,11.05,428.13832285839584,
1218.0,0.0,0.0,10.0,427.09999999999997,25.82,10.82,428.01653566188304,
1219.0,0.0,0.0,10.0,426.75,26.2,10.510000000000002,427.6826657698439,
1220.0,0.0,0.0,10.0,426.17,26.619999999999997,9.49,427.10602126404166,
